"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-307U5/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [581, 12]
2023-09-24_04:54:00.000098627, [423, 57]
2023-09-24_04:54:00.000197255, [-194, 281]
2023-09-24_04:54:00.000295883, [-974, 274]
2023-09-24_04:54:00.000394511, [-1399, 10]
2023-09-24_04:54:00.000493139, [-1221, -97]
2023-09-24_04:54:00.000591767, [-861, 7]
2023-09-24_04:54:00.000690395, [-728, 22]
2023-09-24_04:54:00.000789023, [-267, -83]
2023-09-24_04:54:00.000887651, [296, -35]
2023-09-24_04:54:00.000986279, [524, 98]
2023-09-24_04:54:00.001084907, [899, 284]
2023-09-24_04:54:00.001183535, [799, 327]
2023-09-24_04:54:00.001282163, [-6, 140]
2023-09-24_04:54:00.001380791, [-1098, 0]
2023-09-24_04:54:00.001479419, [-1972, -65]
2023-09-24_04:54:00.001578047, [-1901, -38]
2023-09-24_04:54:00.001676675, [-1150, -27]
2023-09-24_04:54:00.001775303, [-334, 45]
2023-09-24_04:54:00.001873931, [44, 207]
2023-09-24_04:54:00.001972559, [-300, 344]
2023-09-24_04:54:00.002071187, [-405, 374]
2023-09-24_04:54:00.002169815, [245, 265]
2023-09-24_04:54:00.002268443, [712, 168]
2023-09-24_04:54:00.002367071, [391, -29]
2023-09-24_04:54:00.002465699, [-282, -89]
2023-09-24_04:54:00.002564326, [-596, -23]
2023-09-24_04:54:00.002662954, [-137, 71]
2023-09-24_04:54:00.002761582, [382, 260]
2023-09-24_04:54:00.002860210, [244, 259]
2023-09-24_04:54:00.002958838, [-514, 69]
2023-09-24_04:54:00.003057466, [-1026, 129]
2023-09-24_04:54:00.003156094, [-849, 115]
2023-09-24_04:54:00.003254722, [-238, 38]
2023-09-24_04:54:00.003353350, [323, 92]
2023-09-24_04:54:00.003451978, [159, 135]
2023-09-24_04:54:00.003550606, [-223, 253]
2023-09-24_04:54:00.003649234, [-122, 194]
2023-09-24_04:54:00.003747862, [293, 72]
2023-09-24_04:54:00.003846490, [360, 38]
2023-09-24_04:54:00.003945118, [-115, 42]
2023-09-24_04:54:00.004043746, [-866, 35]
2023-09-24_04:54:00.004142374, [-1454, 126]
2023-09-24_04:54:00.004241002, [-1355, 225]
2023-09-24_04:54:00.004339630, [-560, 236]
2023-09-24_04:54:00.004438258, [109, 256]
2023-09-24_04:54:00.004536886, [13, 254]
2023-09-24_04:54:00.004635514, [-159, 124]
2023-09-24_04:54:00.004734142, [122, 63]
2023-09-24_04:54:00.004832770, [402, 99]
2023-09-24_04:54:00.004931398, [-28, 172]
2023-09-24_04:54:00.005030025, [-963, 85]
2023-09-24_04:54:00.005128653, [-1241, -60]
2023-09-24_04:54:00.005227281, [-713, 2]
2023-09-24_04:54:00.005325909, [151, 60]
2023-09-24_04:54:00.005424537, [386, 56]
2023-09-24_04:54:00.005523165, [-161, 125]
2023-09-24_04:54:00.005621793, [-237, 234]
2023-09-24_04:54:00.005720421, [-348, 173]
2023-09-24_04:54:00.005819049, [-597, 50]
2023-09-24_04:54:00.005917677, [-391, 23]
2023-09-24_04:54:00.006016305, [-92, 40]
2023-09-24_04:54:00.006114933, [103, 60]
2023-09-24_04:54:00.006213561, [285, 45]
2023-09-24_04:54:00.006312189, [49, -50]
2023-09-24_04:54:00.006410817, [-129, -34]
2023-09-24_04:54:00.006509445, [140, -35]
2023-09-24_04:54:00.006608073, [186, -18]
2023-09-24_04:54:00.006706701, [-133, 140]
2023-09-24_04:54:00.006805329, [-303, 276]
2023-09-24_04:54:00.006903957, [104, 297]
2023-09-24_04:54:00.007002585, [160, 198]
2023-09-24_04:54:00.007101213, [-629, 130]
2023-09-24_04:54:00.007199841, [-675, 139]
2023-09-24_04:54:00.007298469, [-133, 45]
2023-09-24_04:54:00.007397097, [-24, 22]
2023-09-24_04:54:00.007495724, [156, 46]
2023-09-24_04:54:00.007594352, [551, -15]
2023-09-24_04:54:00.007692980, [372, -79]
2023-09-24_04:54:00.007791608, [-276, -132]
2023-09-24_04:54:00.007890236, [-619, -110]
2023-09-24_04:54:00.007988864, [-678, -28]
2023-09-24_04:54:00.008087492, [-641, 9]
2023-09-24_04:54:00.008186120, [-321, -56]
2023-09-24_04:54:00.008284748, [154, -28]
2023-09-24_04:54:00.008383376, [378, 9]
2023-09-24_04:54:00.008482004, [484, 7]
2023-09-24_04:54:00.008580632, [616, -33]
2023-09-24_04:54:00.008679260, [530, -58]
2023-09-24_04:54:00.008777888, [600, 23]
2023-09-24_04:54:00.008876516, [814, 52]
2023-09-24_04:54:00.008975144, [533, -200]
2023-09-24_04:54:00.009073772, [-209, -275]
2023-09-24_04:54:00.009172400, [-554, -69]
2023-09-24_04:54:00.009271028, [-281, 35]
2023-09-24_04:54:00.009369656, [-366, 30]
2023-09-24_04:54:00.009468284, [-990, 28]
2023-09-24_04:54:00.009566912, [-1208, -37]
2023-09-24_04:54:00.009665540, [-805, -44]
2023-09-24_04:54:00.009764168, [-120, -23]
2023-09-24_04:54:00.009862796, [272, -132]
2023-09-24_04:54:00.009961423, [491, -55]
2023-09-24_04:54:00.010060051, [638, 95]
2023-09-24_04:54:00.010158679, [262, 160]
2023-09-24_04:54:00.010257307, [-425, 363]
2023-09-24_04:54:00.010355935, [-666, 426]
2023-09-24_04:54:00.010454563, [-651, 334]
2023-09-24_04:54:00.010553191, [-787, 220]
2023-09-24_04:54:00.010651819, [-895, 144]
2023-09-24_04:54:00.010750447, [-582, 217]
2023-09-24_04:54:00.010849075, [-44, 314]
2023-09-24_04:54:00.010947703, [-100, 256]
2023-09-24_04:54:00.011046331, [62, 199]
2023-09-24_04:54:00.011144959, [330, 307]
2023-09-24_04:54:00.011243587, [349, 308]
2023-09-24_04:54:00.011342215, [325, 317]
2023-09-24_04:54:00.011440843, [-237, 447]
2023-09-24_04:54:00.011539471, [-1119, 560]
2023-09-24_04:54:00.011638099, [-1535, 585]
2023-09-24_04:54:00.011736727, [-936, 590]
2023-09-24_04:54:00.011835355, [3, 585]
2023-09-24_04:54:00.011933983, [304, 495]
2023-09-24_04:54:00.012032611, [33, 386]
2023-09-24_04:54:00.012131239, [-169, 385]
2023-09-24_04:54:00.012229867, [69, 468]
2023-09-24_04:54:00.012328495, [602, 492]
2023-09-24_04:54:00.012427122, [334, 340]
2023-09-24_04:54:00.012525750, [-246, 274]
2023-09-24_04:54:00.012624378, [-230, 414]
2023-09-24_04:54:00.012723006, [-262, 370]
2023-09-24_04:54:00.012821634, [-586, 173]
2023-09-24_04:54:00.012920262, [-602, 143]
2023-09-24_04:54:00.013018890, [-278, 338]
2023-09-24_04:54:00.013117518, [97, 525]
2023-09-24_04:54:00.013216146, [357, 500]
2023-09-24_04:54:00.013314774, [466, 423]
2023-09-24_04:54:00.013413402, [456, 411]
2023-09-24_04:54:00.013512030, [97, 312]
2023-09-24_04:54:00.013610658, [51, 227]
2023-09-24_04:54:00.013709286, [-220, 189]
2023-09-24_04:54:00.013807914, [-851, 319]
2023-09-24_04:54:00.013906542, [-763, 383]
2023-09-24_04:54:00.014005170, [-361, 247]
2023-09-24_04:54:00.014103798, [-261, 168]
2023-09-24_04:54:00.014202426, [-320, 8]
2023-09-24_04:54:00.014301054, [-204, 3]
2023-09-24_04:54:00.014399682, [-270, 226]
2023-09-24_04:54:00.014498310, [-614, 365]
2023-09-24_04:54:00.014596938, [-550, 347]
2023-09-24_04:54:00.014695566, [335, 234]
2023-09-24_04:54:00.014794194, [1029, 130]
2023-09-24_04:54:00.014892821, [1013, 157]
2023-09-24_04:54:00.014991449, [355, 44]
2023-09-24_04:54:00.015090077, [-590, -74]
2023-09-24_04:54:00.015188705, [-1442, -17]
2023-09-24_04:54:00.015287333, [-1731, -55]
2023-09-24_04:54:00.015385961, [-703, -32]
2023-09-24_04:54:00.015484589, [533, 106]
2023-09-24_04:54:00.015583217, [806, 169]
2023-09-24_04:54:00.015681845, [593, 50]
2023-09-24_04:54:00.015780473, [632, -22]
2023-09-24_04:54:00.015879101, [904, 23]
2023-09-24_04:54:00.015977729, [924, 14]
2023-09-24_04:54:00.016076357, [585, -8]
2023-09-24_04:54:00.016174985, [-201, 29]
2023-09-24_04:54:00.016273613, [-1180, 94]
2023-09-24_04:54:00.016372241, [-1406, 45]
2023-09-24_04:54:00.016470869, [-757, -64]
2023-09-24_04:54:00.016569497, [87, -52]
2023-09-24_04:54:00.016668125, [409, -38]
2023-09-24_04:54:00.016766753, [380, -129]
2023-09-24_04:54:00.016865381, [538, -177]
2023-09-24_04:54:00.016964009, [693, -284]
2023-09-24_04:54:00.017062637, [652, -397]
2023-09-24_04:54:00.017161265, [505, -299]
2023-09-24_04:54:00.017259893, [265, -180]
2023-09-24_04:54:00.017358520, [-95, -97]
2023-09-24_04:54:00.017457148, [-434, -167]
2023-09-24_04:54:00.017555776, [-547, -209]
2023-09-24_04:54:00.017654404, [-56, 4]
2023-09-24_04:54:00.017753032, [570, 115]
2023-09-24_04:54:00.017851660, [375, -62]
2023-09-24_04:54:00.017950288, [-245, -243]
2023-09-24_04:54:00.018048916, [-399, -290]
2023-09-24_04:54:00.018147544, [142, -197]
2023-09-24_04:54:00.018246172, [755, -71]
2023-09-24_04:54:00.018344800, [968, -4]
2023-09-24_04:54:00.018443428, [1077, -86]
2023-09-24_04:54:00.018542056, [776, -176]
2023-09-24_04:54:00.018640684, [163, -140]
2023-09-24_04:54:00.018739312, [-478, -34]
2023-09-24_04:54:00.018837940, [-834, -5]
2023-09-24_04:54:00.018936568, [-652, -116]
2023-09-24_04:54:00.019035196, [-159, -124]
2023-09-24_04:54:00.019133824, [293, -180]
2023-09-24_04:54:00.019232452, [602, -317]
2023-09-24_04:54:00.019331080, [736, -267]
2023-09-24_04:54:00.019429708, [396, -214]
2023-09-24_04:54:00.019528336, [133, -176]
2023-09-24_04:54:00.019626964, [-126, -127]
2023-09-24_04:54:00.019725592, [-220, -169]
2023-09-24_04:54:00.019824220, [32, -47]
2023-09-24_04:54:00.019922847, [-384, -28]
2023-09-24_04:54:00.020021475, [-1063, -103]
2023-09-24_04:54:00.020120103, [-1186, -151]
2023-09-24_04:54:00.020218731, [-388, -162]
2023-09-24_04:54:00.020317359, [581, -64]
2023-09-24_04:54:00.020415987, [916, -64]
2023-09-24_04:54:00.020514615, [598, -131]
2023-09-24_04:54:00.020613243, [-42, -80]
2023-09-24_04:54:00.020711871, [-475, 12]
2023-09-24_04:54:00.020810499, [-505, 116]
2023-09-24_04:54:00.020909127, [-14, 136]
2023-09-24_04:54:00.021007755, [381, 127]
2023-09-24_04:54:00.021106383, [315, 228]
2023-09-24_04:54:00.021205011, [139, 263]
2023-09-24_04:54:00.021303639, [-294, 238]
2023-09-24_04:54:00.021402267, [-750, 110]
2023-09-24_04:54:00.021500895, [-945, -6]
2023-09-24_04:54:00.021599523, [-715, -34]
2023-09-24_04:54:00.021698151, [-132, -98]
2023-09-24_04:54:00.021796779, [390, -135]
2023-09-24_04:54:00.021895407, [571, -63]
2023-09-24_04:54:00.021994035, [624, 93]
2023-09-24_04:54:00.022092663, [759, 108]
2023-09-24_04:54:00.022191291, [553, 5]
2023-09-24_04:54:00.022289919, [-202, 21]
2023-09-24_04:54:00.022388546, [-683, 17]
2023-09-24_04:54:00.022487174, [-477, 86]
2023-09-24_04:54:00.022585802, [-297, 191]
2023-09-24_04:54:00.022684430, [-389, 185]
2023-09-24_04:54:00.022783058, [-290, 69]
2023-09-24_04:54:00.022881686, [-165, -19]
2023-09-24_04:54:00.022980314, [11, -71]
2023-09-24_04:54:00.023078942, [90, -40]
2023-09-24_04:54:00.023177570, [58, -96]
2023-09-24_04:54:00.023276198, [-85, -248]
2023-09-24_04:54:00.023374826, [-700, -197]
2023-09-24_04:54:00.023473454, [-815, -9]
2023-09-24_04:54:00.023572082, [-546, 114]
2023-09-24_04:54:00.023670710, [-363, 211]
2023-09-24_04:54:00.023769338, [-230, 99]
2023-09-24_04:54:00.023867966, [-354, -93]
2023-09-24_04:54:00.023966594, [-594, -81]
2023-09-24_04:54:00.024065222, [-773, 58]
2023-09-24_04:54:00.024163850, [-1098, 228]
2023-09-24_04:54:00.024262478, [-876, 215]
2023-09-24_04:54:00.024361106, [6, 124]
2023-09-24_04:54:00.024459734, [408, 159]
2023-09-24_04:54:00.024558362, [349, 278]
2023-09-24_04:54:00.024656990, [225, 220]
2023-09-24_04:54:00.024755618, [-290, 21]
2023-09-24_04:54:00.024854245, [-932, 100]
2023-09-24_04:54:00.024952873, [-1245, 318]
2023-09-24_04:54:00.025051501, [-1178, 305]
2023-09-24_04:54:00.025150129, [-609, 152]
2023-09-24_04:54:00.025248757, [54, 113]
2023-09-24_04:54:00.025347385, [476, 193]
2023-09-24_04:54:00.025446013, [426, 294]
2023-09-24_04:54:00.025544641, [89, 330]
2023-09-24_04:54:00.025643269, [-54, 349]
2023-09-24_04:54:00.025741897, [-128, 262]
2023-09-24_04:54:00.025840525, [-126, 154]
2023-09-24_04:54:00.025939153, [-445, 192]
2023-09-24_04:54:00.026037781, [-679, 203]
2023-09-24_04:54:00.026136409, [-186, 82]
2023-09-24_04:54:00.026235037, [122, 68]
2023-09-24_04:54:00.026333665, [-161, 142]
2023-09-24_04:54:00.026432293, [-525, 205]
2023-09-24_04:54:00.026530921, [-522, 225]
2023-09-24_04:54:00.026629549, [32, 178]
2023-09-24_04:54:00.026728177, [440, 86]
2023-09-24_04:54:00.026826805, [484, 16]
2023-09-24_04:54:00.026925433, [282, 180]
2023-09-24_04:54:00.027024061, [63, 294]
2023-09-24_04:54:00.027122689, [51, 228]
2023-09-24_04:54:00.027221317, [71, 247]
2023-09-24_04:54:00.027319944, [-32, 253]
2023-09-24_04:54:00.027418572, [-56, 192]
2023-09-24_04:54:00.027517200, [428, 74]
2023-09-24_04:54:00.027615828, [615, 102]
2023-09-24_04:54:00.027714456, [-3, 164]
2023-09-24_04:54:00.027813084, [-375, 197]
2023-09-24_04:54:00.027911712, [-109, 319]
2023-09-24_04:54:00.028010340, [374, 391]
2023-09-24_04:54:00.028108968, [819, 545]
2023-09-24_04:54:00.028207596, [889, 414]
2023-09-24_04:54:00.028306224, [405, 35]
2023-09-24_04:54:00.028404852, [-65, -69]
2023-09-24_04:54:00.028503480, [-441, 22]
2023-09-24_04:54:00.028602108, [-149, 8]
2023-09-24_04:54:00.028700736, [604, -9]
2023-09-24_04:54:00.028799364, [715, 10]
2023-09-24_04:54:00.028897992, [259, 107]
2023-09-24_04:54:00.028996620, [-310, 292]
2023-09-24_04:54:00.029095248, [-452, 276]
2023-09-24_04:54:00.029193876, [56, 227]
2023-09-24_04:54:00.029292504, [511, 203]
2023-09-24_04:54:00.029391132, [587, 124]
2023-09-24_04:54:00.029489760, [459, 151]
2023-09-24_04:54:00.029588388, [197, 195]
2023-09-24_04:54:00.029687016, [-10, 92]
2023-09-24_04:54:00.029785643, [-119, -120]
2023-09-24_04:54:00.029884271, [-269, -252]
2023-09-24_04:54:00.029982899, [-620, -297]
2023-09-24_04:54:00.030081527, [-613, -37]
2023-09-24_04:54:00.030180155, [-166, -11]
2023-09-24_04:54:00.030278783, [153, -128]
2023-09-24_04:54:00.030377411, [479, 41]
2023-09-24_04:54:00.030476039, [626, 158]
2023-09-24_04:54:00.030574667, [483, 45]
2023-09-24_04:54:00.030673295, [-25, -73]
2023-09-24_04:54:00.030771923, [-627, -30]
2023-09-24_04:54:00.030870551, [-661, 88]
2023-09-24_04:54:00.030969179, [-333, -33]
2023-09-24_04:54:00.031067807, [84, -165]
