"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-314U5/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [280, 175]
2023-09-24_04:54:00.000098627, [425, 128]
2023-09-24_04:54:00.000197255, [-75, 112]
2023-09-24_04:54:00.000295883, [-582, 148]
2023-09-24_04:54:00.000394511, [-650, 211]
2023-09-24_04:54:00.000493139, [-634, 153]
2023-09-24_04:54:00.000591767, [-545, 3]
2023-09-24_04:54:00.000690395, [-407, -45]
2023-09-24_04:54:00.000789023, [128, -93]
2023-09-24_04:54:00.000887651, [617, -97]
2023-09-24_04:54:00.000986279, [822, -73]
2023-09-24_04:54:00.001084907, [1037, -127]
2023-09-24_04:54:00.001183535, [932, -97]
2023-09-24_04:54:00.001282163, [412, 58]
2023-09-24_04:54:00.001380791, [-494, 80]
2023-09-24_04:54:00.001479419, [-1234, 72]
2023-09-24_04:54:00.001578047, [-1347, 101]
2023-09-24_04:54:00.001676675, [-740, 84]
2023-09-24_04:54:00.001775303, [188, 146]
2023-09-24_04:54:00.001873931, [451, 191]
2023-09-24_04:54:00.001972559, [5, 129]
2023-09-24_04:54:00.002071187, [-58, 89]
2023-09-24_04:54:00.002169815, [664, 137]
2023-09-24_04:54:00.002268443, [1035, 56]
2023-09-24_04:54:00.002367071, [411, -79]
2023-09-24_04:54:00.002465699, [-274, -53]
2023-09-24_04:54:00.002564326, [-607, -53]
2023-09-24_04:54:00.002662954, [-295, -15]
2023-09-24_04:54:00.002761582, [294, -31]
2023-09-24_04:54:00.002860210, [418, -93]
2023-09-24_04:54:00.002958838, [-220, -73]
2023-09-24_04:54:00.003057466, [-778, 2]
2023-09-24_04:54:00.003156094, [-561, 34]
2023-09-24_04:54:00.003254722, [178, -81]
2023-09-24_04:54:00.003353350, [559, -179]
2023-09-24_04:54:00.003451978, [289, -17]
2023-09-24_04:54:00.003550606, [69, 165]
2023-09-24_04:54:00.003649234, [121, 69]
2023-09-24_04:54:00.003747862, [524, -41]
2023-09-24_04:54:00.003846490, [746, -92]
2023-09-24_04:54:00.003945118, [255, -225]
2023-09-24_04:54:00.004043746, [-640, -182]
2023-09-24_04:54:00.004142374, [-1124, -45]
2023-09-24_04:54:00.004241002, [-924, 5]
2023-09-24_04:54:00.004339630, [-95, -142]
2023-09-24_04:54:00.004438258, [683, -101]
2023-09-24_04:54:00.004536886, [707, 5]
2023-09-24_04:54:00.004635514, [554, -98]
2023-09-24_04:54:00.004734142, [672, -177]
2023-09-24_04:54:00.004832770, [830, -125]
2023-09-24_04:54:00.004931398, [491, 53]
2023-09-24_04:54:00.005030025, [-347, 43]
2023-09-24_04:54:00.005128653, [-563, -31]
2023-09-24_04:54:00.005227281, [-223, -11]
2023-09-24_04:54:00.005325909, [503, -5]
2023-09-24_04:54:00.005424537, [802, 7]
2023-09-24_04:54:00.005523165, [224, -38]
2023-09-24_04:54:00.005621793, [101, -57]
2023-09-24_04:54:00.005720421, [66, -25]
2023-09-24_04:54:00.005819049, [-31, -65]
2023-09-24_04:54:00.005917677, [282, -29]
