"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-306U5/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [263, 23]
2023-09-24_04:54:00.000098627, [452, 0]
2023-09-24_04:54:00.000197255, [-77, -75]
2023-09-24_04:54:00.000295883, [-737, -123]
2023-09-24_04:54:00.000394511, [-871, -181]
2023-09-24_04:54:00.000493139, [-682, -170]
2023-09-24_04:54:00.000591767, [-476, -84]
2023-09-24_04:54:00.000690395, [-290, 8]
2023-09-24_04:54:00.000789023, [132, 12]
2023-09-24_04:54:00.000887651, [414, -25]
2023-09-24_04:54:00.000986279, [650, 16]
2023-09-24_04:54:00.001084907, [1099, 168]
2023-09-24_04:54:00.001183535, [1097, 163]
2023-09-24_04:54:00.001282163, [318, 114]
2023-09-24_04:54:00.001380791, [-886, 94]
2023-09-24_04:54:00.001479419, [-1575, 28]
2023-09-24_04:54:00.001578047, [-1535, -40]
2023-09-24_04:54:00.001676675, [-1016, -75]
2023-09-24_04:54:00.001775303, [-147, 75]
2023-09-24_04:54:00.001873931, [308, 142]
2023-09-24_04:54:00.001972559, [133, -20]
2023-09-24_04:54:00.002071187, [211, -97]
2023-09-24_04:54:00.002169815, [940, -60]
2023-09-24_04:54:00.002268443, [1326, 13]
2023-09-24_04:54:00.002367071, [781, 90]
2023-09-24_04:54:00.002465699, [91, 78]
2023-09-24_04:54:00.002564326, [-234, 97]
2023-09-24_04:54:00.002662954, [42, 115]
2023-09-24_04:54:00.002761582, [567, 13]
2023-09-24_04:54:00.002860210, [408, -76]
2023-09-24_04:54:00.002958838, [-372, -11]
2023-09-24_04:54:00.003057466, [-842, 120]
2023-09-24_04:54:00.003156094, [-547, 1]
2023-09-24_04:54:00.003254722, [334, -104]
2023-09-24_04:54:00.003353350, [672, -47]
2023-09-24_04:54:00.003451978, [378, 138]
2023-09-24_04:54:00.003550606, [159, 242]
2023-09-24_04:54:00.003649234, [220, 109]
2023-09-24_04:54:00.003747862, [669, 56]
2023-09-24_04:54:00.003846490, [846, 58]
2023-09-24_04:54:00.003945118, [484, -76]
2023-09-24_04:54:00.004043746, [-440, -60]
2023-09-24_04:54:00.004142374, [-1153, -29]
2023-09-24_04:54:00.004241002, [-1018, -1]
2023-09-24_04:54:00.004339630, [-201, 187]
2023-09-24_04:54:00.004438258, [570, 173]
2023-09-24_04:54:00.004536886, [497, 173]
2023-09-24_04:54:00.004635514, [414, 321]
2023-09-24_04:54:00.004734142, [614, 333]
2023-09-24_04:54:00.004832770, [796, 221]
2023-09-24_04:54:00.004931398, [498, 152]
2023-09-24_04:54:00.005030025, [-450, 196]
2023-09-24_04:54:00.005128653, [-715, 312]
2023-09-24_04:54:00.005227281, [-271, 332]
