"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-306M2/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [295, -46]
2023-09-24_04:54:00.000098627, [248, -150]
2023-09-24_04:54:00.000197255, [-6, -150]
2023-09-24_04:54:00.000295883, [-135, -32]
2023-09-24_04:54:00.000394511, [-163, -130]
2023-09-24_04:54:00.000493139, [-229, -297]
2023-09-24_04:54:00.000591767, [-151, -273]
2023-09-24_04:54:00.000690395, [-27, -224]
2023-09-24_04:54:00.000789023, [117, -146]
2023-09-24_04:54:00.000887651, [212, -47]
2023-09-24_04:54:00.000986279, [237, 46]
2023-09-24_04:54:00.001084907, [291, -10]
2023-09-24_04:54:00.001183535, [332, -79]
2023-09-24_04:54:00.001282163, [141, -90]
2023-09-24_04:54:00.001380791, [-384, -71]
2023-09-24_04:54:00.001479419, [-627, -103]
2023-09-24_04:54:00.001578047, [-466, -144]
2023-09-24_04:54:00.001676675, [-206, -74]
2023-09-24_04:54:00.001775303, [3, -52]
2023-09-24_04:54:00.001873931, [7, -115]
2023-09-24_04:54:00.001972559, [-157, -100]
2023-09-24_04:54:00.002071187, [-183, 44]
2023-09-24_04:54:00.002169815, [55, 60]
2023-09-24_04:54:00.002268443, [160, 49]
2023-09-24_04:54:00.002367071, [-64, 114]
2023-09-24_04:54:00.002465699, [-273, 184]
2023-09-24_04:54:00.002564326, [-226, 202]
2023-09-24_04:54:00.002662954, [-55, 132]
2023-09-24_04:54:00.002761582, [47, 97]
2023-09-24_04:54:00.002860210, [89, 63]
2023-09-24_04:54:00.002958838, [-143, -40]
2023-09-24_04:54:00.003057466, [-375, -162]
2023-09-24_04:54:00.003156094, [-311, -191]
2023-09-24_04:54:00.003254722, [-90, -129]
2023-09-24_04:54:00.003353350, [28, -74]
2023-09-24_04:54:00.003451978, [-17, -24]
2023-09-24_04:54:00.003550606, [-75, 9]
2023-09-24_04:54:00.003649234, [-302, 90]
2023-09-24_04:54:00.003747862, [-201, 46]
2023-09-24_04:54:00.003846490, [98, 129]
2023-09-24_04:54:00.003945118, [-117, 195]
2023-09-24_04:54:00.004043746, [-470, 178]
2023-09-24_04:54:00.004142374, [-561, 143]
2023-09-24_04:54:00.004241002, [-412, 178]
2023-09-24_04:54:00.004339630, [-200, 198]
2023-09-24_04:54:00.004438258, [-89, 147]
2023-09-24_04:54:00.004536886, [-160, 137]
2023-09-24_04:54:00.004635514, [-254, 113]
2023-09-24_04:54:00.004734142, [-215, 121]
2023-09-24_04:54:00.004832770, [-70, 101]
2023-09-24_04:54:00.004931398, [-155, 112]
2023-09-24_04:54:00.005030025, [-349, 64]
2023-09-24_04:54:00.005128653, [-355, 41]
2023-09-24_04:54:00.005227281, [-236, 78]
2023-09-24_04:54:00.005325909, [-193, 8]
2023-09-24_04:54:00.005424537, [-293, -53]
2023-09-24_04:54:00.005523165, [-290, 8]
2023-09-24_04:54:00.005621793, [-240, 30]
2023-09-24_04:54:00.005720421, [-368, -146]
2023-09-24_04:54:00.005819049, [-385, -199]
2023-09-24_04:54:00.005917677, [-325, -100]
2023-09-24_04:54:00.006016305, [-297, -92]
2023-09-24_04:54:00.006114933, [-181, -34]
2023-09-24_04:54:00.006213561, [-85, 38]
2023-09-24_04:54:00.006312189, [-225, 66]
2023-09-24_04:54:00.006410817, [-306, -33]
2023-09-24_04:54:00.006509445, [-220, -102]
2023-09-24_04:54:00.006608073, [-192, -31]
2023-09-24_04:54:00.006706701, [-214, -156]
2023-09-24_04:54:00.006805329, [-141, -350]
2023-09-24_04:54:00.006903957, [20, -386]
2023-09-24_04:54:00.007002585, [-68, -379]
2023-09-24_04:54:00.007101213, [-275, -437]
2023-09-24_04:54:00.007199841, [-357, -396]
