"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-304M2/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [320, -7]
2023-09-24_04:54:00.000098627, [286, -90]
2023-09-24_04:54:00.000197255, [83, -10]
2023-09-24_04:54:00.000295883, [31, 13]
2023-09-24_04:54:00.000394511, [-55, -109]
2023-09-24_04:54:00.000493139, [-200, -177]
2023-09-24_04:54:00.000591767, [-227, -28]
2023-09-24_04:54:00.000690395, [-53, 101]
2023-09-24_04:54:00.000789023, [159, -31]
2023-09-24_04:54:00.000887651, [101, -75]
2023-09-24_04:54:00.000986279, [229, -212]
2023-09-24_04:54:00.001084907, [490, -299]
2023-09-24_04:54:00.001183535, [494, -92]
2023-09-24_04:54:00.001282163, [258, -71]
2023-09-24_04:54:00.001380791, [14, -107]
2023-09-24_04:54:00.001479419, [-189, -121]
2023-09-24_04:54:00.001578047, [-180, -174]
2023-09-24_04:54:00.001676675, [14, -161]
2023-09-24_04:54:00.001775303, [261, -246]
2023-09-24_04:54:00.001873931, [317, -252]
2023-09-24_04:54:00.001972559, [199, -148]
2023-09-24_04:54:00.002071187, [132, -182]
2023-09-24_04:54:00.002169815, [297, -259]
2023-09-24_04:54:00.002268443, [481, -190]
2023-09-24_04:54:00.002367071, [421, -191]
2023-09-24_04:54:00.002465699, [293, -222]
2023-09-24_04:54:00.002564326, [117, -228]
2023-09-24_04:54:00.002662954, [147, -194]
2023-09-24_04:54:00.002761582, [388, -204]
2023-09-24_04:54:00.002860210, [395, -143]
2023-09-24_04:54:00.002958838, [213, -76]
2023-09-24_04:54:00.003057466, [-16, -86]
2023-09-24_04:54:00.003156094, [-66, -69]
2023-09-24_04:54:00.003254722, [141, -211]
2023-09-24_04:54:00.003353350, [303, -259]
2023-09-24_04:54:00.003451978, [327, -135]
2023-09-24_04:54:00.003550606, [138, -277]
2023-09-24_04:54:00.003649234, [136, -433]
2023-09-24_04:54:00.003747862, [396, -392]
2023-09-24_04:54:00.003846490, [398, -368]
2023-09-24_04:54:00.003945118, [203, -309]
2023-09-24_04:54:00.004043746, [-33, -296]
2023-09-24_04:54:00.004142374, [-148, -264]
2023-09-24_04:54:00.004241002, [-82, -246]
2023-09-24_04:54:00.004339630, [78, -326]
2023-09-24_04:54:00.004438258, [216, -357]
2023-09-24_04:54:00.004536886, [147, -329]
2023-09-24_04:54:00.004635514, [197, -198]
2023-09-24_04:54:00.004734142, [390, -345]
2023-09-24_04:54:00.004832770, [360, -465]
2023-09-24_04:54:00.004931398, [86, -446]
2023-09-24_04:54:00.005030025, [-71, -319]
2023-09-24_04:54:00.005128653, [-34, -55]
2023-09-24_04:54:00.005227281, [-1, -18]
2023-09-24_04:54:00.005325909, [231, -14]
2023-09-24_04:54:00.005424537, [422, 46]
2023-09-24_04:54:00.005523165, [280, 89]
2023-09-24_04:54:00.005621793, [91, 86]
2023-09-24_04:54:00.005720421, [65, 4]
2023-09-24_04:54:00.005819049, [90, -40]
2023-09-24_04:54:00.005917677, [-25, 25]
2023-09-24_04:54:00.006016305, [-1, 84]
2023-09-24_04:54:00.006114933, [136, 65]
2023-09-24_04:54:00.006213561, [74, 53]
2023-09-24_04:54:00.006312189, [-29, -67]
2023-09-24_04:54:00.006410817, [166, -190]
2023-09-24_04:54:00.006509445, [226, -111]
2023-09-24_04:54:00.006608073, [17, -56]
2023-09-24_04:54:00.006706701, [-250, -163]
2023-09-24_04:54:00.006805329, [-255, -263]
2023-09-24_04:54:00.006903957, [47, -222]
2023-09-24_04:54:00.007002585, [30, -96]
2023-09-24_04:54:00.007101213, [-161, 40]
2023-09-24_04:54:00.007199841, [-80, 15]
2023-09-24_04:54:00.007298469, [48, 14]
2023-09-24_04:54:00.007397097, [-87, 94]
2023-09-24_04:54:00.007495724, [-131, 194]
2023-09-24_04:54:00.007594352, [137, 327]
2023-09-24_04:54:00.007692980, [130, 364]
2023-09-24_04:54:00.007791608, [-142, 313]
2023-09-24_04:54:00.007890236, [-412, 220]
2023-09-24_04:54:00.007988864, [-428, 194]
2023-09-24_04:54:00.008087492, [-301, 139]
2023-09-24_04:54:00.008186120, [-128, 117]
2023-09-24_04:54:00.008284748, [30, 253]
2023-09-24_04:54:00.008383376, [-102, 223]
2023-09-24_04:54:00.008482004, [-124, 92]
2023-09-24_04:54:00.008580632, [114, 47]
2023-09-24_04:54:00.008679260, [251, 90]
2023-09-24_04:54:00.008777888, [272, 123]
2023-09-24_04:54:00.008876516, [229, 137]
2023-09-24_04:54:00.008975144, [127, 160]
2023-09-24_04:54:00.009073772, [-25, 154]
2023-09-24_04:54:00.009172400, [-89, 63]
2023-09-24_04:54:00.009271028, [82, 29]
2023-09-24_04:54:00.009369656, [163, 212]
2023-09-24_04:54:00.009468284, [-130, 267]
2023-09-24_04:54:00.009566912, [-343, 182]
2023-09-24_04:54:00.009665540, [-163, 150]
2023-09-24_04:54:00.009764168, [160, 87]
2023-09-24_04:54:00.009862796, [334, 151]
2023-09-24_04:54:00.009961423, [286, 319]
2023-09-24_04:54:00.010060051, [283, 393]
2023-09-24_04:54:00.010158679, [520, 293]
2023-09-24_04:54:00.010257307, [483, 223]
2023-09-24_04:54:00.010355935, [216, 143]
2023-09-24_04:54:00.010454563, [175, 92]
2023-09-24_04:54:00.010553191, [54, 25]
2023-09-24_04:54:00.010651819, [-37, -127]
2023-09-24_04:54:00.010750447, [74, -181]
2023-09-24_04:54:00.010849075, [275, -211]
2023-09-24_04:54:00.010947703, [345, -258]
2023-09-24_04:54:00.011046331, [310, -325]
2023-09-24_04:54:00.011144959, [231, -347]
2023-09-24_04:54:00.011243587, [224, -270]
2023-09-24_04:54:00.011342215, [323, -215]
2023-09-24_04:54:00.011440843, [191, -145]
2023-09-24_04:54:00.011539471, [-191, -110]
2023-09-24_04:54:00.011638099, [-307, -125]
2023-09-24_04:54:00.011736727, [55, -104]
