"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-310U2/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [106, -76]
2023-09-24_04:54:00.000098627, [107, -120]
2023-09-24_04:54:00.000197255, [-384, -179]
2023-09-24_04:54:00.000295883, [-691, -183]
2023-09-24_04:54:00.000394511, [-825, -6]
2023-09-24_04:54:00.000493139, [-793, 93]
2023-09-24_04:54:00.000591767, [-580, -75]
2023-09-24_04:54:00.000690395, [-386, -155]
2023-09-24_04:54:00.000789023, [80, -150]
2023-09-24_04:54:00.000887651, [509, -81]
2023-09-24_04:54:00.000986279, [773, -25]
2023-09-24_04:54:00.001084907, [1074, -25]
2023-09-24_04:54:00.001183535, [966, 14]
2023-09-24_04:54:00.001282163, [266, -27]
2023-09-24_04:54:00.001380791, [-742, -91]
2023-09-24_04:54:00.001479419, [-1431, -74]
2023-09-24_04:54:00.001578047, [-1491, -13]
2023-09-24_04:54:00.001676675, [-1081, 7]
2023-09-24_04:54:00.001775303, [-363, 32]
2023-09-24_04:54:00.001873931, [-37, 44]
2023-09-24_04:54:00.001972559, [-293, 94]
2023-09-24_04:54:00.002071187, [-274, 144]
2023-09-24_04:54:00.002169815, [267, 145]
2023-09-24_04:54:00.002268443, [622, 103]
2023-09-24_04:54:00.002367071, [192, 54]
2023-09-24_04:54:00.002465699, [-409, 0]
2023-09-24_04:54:00.002564326, [-603, 6]
2023-09-24_04:54:00.002662954, [-193, -31]
2023-09-24_04:54:00.002761582, [299, -29]
2023-09-24_04:54:00.002860210, [325, 13]
2023-09-24_04:54:00.002958838, [-243, -69]
2023-09-24_04:54:00.003057466, [-756, -37]
2023-09-24_04:54:00.003156094, [-479, 34]
2023-09-24_04:54:00.003254722, [201, -49]
2023-09-24_04:54:00.003353350, [518, -134]
2023-09-24_04:54:00.003451978, [408, -195]
2023-09-24_04:54:00.003550606, [184, -212]
2023-09-24_04:54:00.003649234, [184, -122]
2023-09-24_04:54:00.003747862, [559, -58]
2023-09-24_04:54:00.003846490, [628, -122]
2023-09-24_04:54:00.003945118, [92, -115]
2023-09-24_04:54:00.004043746, [-764, -91]
2023-09-24_04:54:00.004142374, [-1262, -21]
2023-09-24_04:54:00.004241002, [-1038, 36]
2023-09-24_04:54:00.004339630, [-175, -84]
2023-09-24_04:54:00.004438258, [535, -47]
2023-09-24_04:54:00.004536886, [410, 81]
2023-09-24_04:54:00.004635514, [170, 79]
2023-09-24_04:54:00.004734142, [341, -46]
2023-09-24_04:54:00.004832770, [487, -100]
2023-09-24_04:54:00.004931398, [32, -130]
2023-09-24_04:54:00.005030025, [-680, -181]
2023-09-24_04:54:00.005128653, [-888, -233]
2023-09-24_04:54:00.005227281, [-429, -287]
2023-09-24_04:54:00.005325909, [408, -274]
2023-09-24_04:54:00.005424537, [649, -218]
2023-09-24_04:54:00.005523165, [302, -173]
2023-09-24_04:54:00.005621793, [273, -142]
2023-09-24_04:54:00.005720421, [173, -201]
2023-09-24_04:54:00.005819049, [122, -215]
2023-09-24_04:54:00.005917677, [240, -250]
2023-09-24_04:54:00.006016305, [483, -296]
2023-09-24_04:54:00.006114933, [732, -326]
2023-09-24_04:54:00.006213561, [751, -300]
2023-09-24_04:54:00.006312189, [393, -247]
2023-09-24_04:54:00.006410817, [188, -337]
2023-09-24_04:54:00.006509445, [328, -174]
2023-09-24_04:54:00.006608073, [429, -143]
2023-09-24_04:54:00.006706701, [301, -400]
2023-09-24_04:54:00.006805329, [195, -449]
2023-09-24_04:54:00.006903957, [565, -390]
2023-09-24_04:54:00.007002585, [582, -282]
2023-09-24_04:54:00.007101213, [-24, -386]
2023-09-24_04:54:00.007199841, [-154, -532]
2023-09-24_04:54:00.007298469, [173, -455]
2023-09-24_04:54:00.007397097, [197, -463]
2023-09-24_04:54:00.007495724, [245, -496]
2023-09-24_04:54:00.007594352, [691, -491]
2023-09-24_04:54:00.007692980, [537, -404]
2023-09-24_04:54:00.007791608, [-168, -330]
2023-09-24_04:54:00.007890236, [-487, -418]
2023-09-24_04:54:00.007988864, [-550, -507]
2023-09-24_04:54:00.008087492, [-558, -465]
2023-09-24_04:54:00.008186120, [-407, -328]
2023-09-24_04:54:00.008284748, [4, -332]
2023-09-24_04:54:00.008383376, [273, -507]
2023-09-24_04:54:00.008482004, [191, -633]
2023-09-24_04:54:00.008580632, [164, -504]
2023-09-24_04:54:00.008679260, [63, -392]
2023-09-24_04:54:00.008777888, [110, -371]
2023-09-24_04:54:00.008876516, [392, -250]
2023-09-24_04:54:00.008975144, [367, -298]
2023-09-24_04:54:00.009073772, [-123, -395]
2023-09-24_04:54:00.009172400, [-369, -419]
2023-09-24_04:54:00.009271028, [-111, -488]
2023-09-24_04:54:00.009369656, [-295, -511]
2023-09-24_04:54:00.009468284, [-771, -581]
2023-09-24_04:54:00.009566912, [-1000, -692]
2023-09-24_04:54:00.009665540, [-775, -667]
2023-09-24_04:54:00.009764168, [-359, -650]
2023-09-24_04:54:00.009862796, [-172, -651]
2023-09-24_04:54:00.009961423, [164, -593]
2023-09-24_04:54:00.010060051, [432, -564]
2023-09-24_04:54:00.010158679, [163, -557]
2023-09-24_04:54:00.010257307, [-373, -512]
2023-09-24_04:54:00.010355935, [-784, -524]
2023-09-24_04:54:00.010454563, [-848, -564]
2023-09-24_04:54:00.010553191, [-986, -524]
2023-09-24_04:54:00.010651819, [-1252, -464]
2023-09-24_04:54:00.010750447, [-946, -304]
2023-09-24_04:54:00.010849075, [-472, -282]
2023-09-24_04:54:00.010947703, [-313, -358]
2023-09-24_04:54:00.011046331, [-90, -292]
2023-09-24_04:54:00.011144959, [52, -336]
2023-09-24_04:54:00.011243587, [77, -392]
2023-09-24_04:54:00.011342215, [31, -257]
2023-09-24_04:54:00.011440843, [-445, -217]
2023-09-24_04:54:00.011539471, [-1143, -233]
2023-09-24_04:54:00.011638099, [-1557, -267]
2023-09-24_04:54:00.011736727, [-1061, -155]
2023-09-24_04:54:00.011835355, [-156, -46]
2023-09-24_04:54:00.011933983, [262, -206]
2023-09-24_04:54:00.012032611, [94, -309]
2023-09-24_04:54:00.012131239, [-93, -315]
2023-09-24_04:54:00.012229867, [148, -246]
2023-09-24_04:54:00.012328495, [461, -232]
2023-09-24_04:54:00.012427122, [136, -254]
2023-09-24_04:54:00.012525750, [-256, -228]
2023-09-24_04:54:00.012624378, [-238, -283]
2023-09-24_04:54:00.012723006, [-339, -249]
2023-09-24_04:54:00.012821634, [-468, -113]
2023-09-24_04:54:00.012920262, [-315, -99]
2023-09-24_04:54:00.013018890, [11, -173]
2023-09-24_04:54:00.013117518, [398, -187]
2023-09-24_04:54:00.013216146, [551, -148]
2023-09-24_04:54:00.013314774, [617, -33]
2023-09-24_04:54:00.013413402, [650, 38]
2023-09-24_04:54:00.013512030, [346, -18]
2023-09-24_04:54:00.013610658, [354, -133]
2023-09-24_04:54:00.013709286, [65, -75]
2023-09-24_04:54:00.013807914, [-609, 76]
2023-09-24_04:54:00.013906542, [-425, 71]
2023-09-24_04:54:00.014005170, [181, -42]
2023-09-24_04:54:00.014103798, [285, -116]
2023-09-24_04:54:00.014202426, [120, -65]
2023-09-24_04:54:00.014301054, [210, -137]
2023-09-24_04:54:00.014399682, [76, -237]
2023-09-24_04:54:00.014498310, [-237, -132]
2023-09-24_04:54:00.014596938, [-134, -17]
2023-09-24_04:54:00.014695566, [581, -103]
2023-09-24_04:54:00.014794194, [1125, -221]
2023-09-24_04:54:00.014892821, [997, -312]
2023-09-24_04:54:00.014991449, [549, -274]
2023-09-24_04:54:00.015090077, [-97, -158]
2023-09-24_04:54:00.015188705, [-921, -246]
2023-09-24_04:54:00.015287333, [-1151, -323]
2023-09-24_04:54:00.015385961, [-220, -160]
2023-09-24_04:54:00.015484589, [795, 19]
2023-09-24_04:54:00.015583217, [1186, 109]
2023-09-24_04:54:00.015681845, [1254, 152]
2023-09-24_04:54:00.015780473, [1223, 71]
2023-09-24_04:54:00.015879101, [1223, -77]
2023-09-24_04:54:00.015977729, [1178, -209]
2023-09-24_04:54:00.016076357, [920, -197]
2023-09-24_04:54:00.016174985, [209, -164]
2023-09-24_04:54:00.016273613, [-540, -201]
2023-09-24_04:54:00.016372241, [-638, -167]
2023-09-24_04:54:00.016470869, [-212, -136]
2023-09-24_04:54:00.016569497, [214, -199]
2023-09-24_04:54:00.016668125, [310, -323]
2023-09-24_04:54:00.016766753, [509, -365]
2023-09-24_04:54:00.016865381, [882, -291]
2023-09-24_04:54:00.016964009, [1042, -274]
2023-09-24_04:54:00.017062637, [928, -254]
2023-09-24_04:54:00.017161265, [561, -291]
2023-09-24_04:54:00.017259893, [275, -423]
2023-09-24_04:54:00.017358520, [-65, -432]
2023-09-24_04:54:00.017457148, [-440, -480]
2023-09-24_04:54:00.017555776, [-467, -500]
2023-09-24_04:54:00.017654404, [-44, -439]
2023-09-24_04:54:00.017753032, [442, -424]
2023-09-24_04:54:00.017851660, [350, -330]
2023-09-24_04:54:00.017950288, [-34, -332]
2023-09-24_04:54:00.018048916, [-69, -355]
2023-09-24_04:54:00.018147544, [232, -341]
2023-09-24_04:54:00.018246172, [672, -395]
2023-09-24_04:54:00.018344800, [956, -454]
2023-09-24_04:54:00.018443428, [891, -490]
2023-09-24_04:54:00.018542056, [466, -538]
2023-09-24_04:54:00.018640684, [-44, -622]
2023-09-24_04:54:00.018739312, [-563, -585]
2023-09-24_04:54:00.018837940, [-900, -516]
2023-09-24_04:54:00.018936568, [-752, -556]
2023-09-24_04:54:00.019035196, [-371, -599]
2023-09-24_04:54:00.019133824, [77, -508]
2023-09-24_04:54:00.019232452, [445, -391]
2023-09-24_04:54:00.019331080, [546, -355]
2023-09-24_04:54:00.019429708, [349, -289]
2023-09-24_04:54:00.019528336, [36, -231]
2023-09-24_04:54:00.019626964, [-318, -313]
2023-09-24_04:54:00.019725592, [-316, -354]
2023-09-24_04:54:00.019824220, [-180, -354]
2023-09-24_04:54:00.019922847, [-604, -345]
2023-09-24_04:54:00.020021475, [-988, -320]
2023-09-24_04:54:00.020120103, [-1043, -394]
2023-09-24_04:54:00.020218731, [-465, -373]
2023-09-24_04:54:00.020317359, [362, -340]
2023-09-24_04:54:00.020415987, [691, -356]
2023-09-24_04:54:00.020514615, [555, -367]
2023-09-24_04:54:00.020613243, [14, -470]
2023-09-24_04:54:00.020711871, [-459, -464]
2023-09-24_04:54:00.020810499, [-429, -356]
2023-09-24_04:54:00.020909127, [-82, -343]
2023-09-24_04:54:00.021007755, [110, -308]
2023-09-24_04:54:00.021106383, [201, -297]
2023-09-24_04:54:00.021205011, [190, -363]
2023-09-24_04:54:00.021303639, [-196, -437]
2023-09-24_04:54:00.021402267, [-673, -489]
2023-09-24_04:54:00.021500895, [-862, -548]
2023-09-24_04:54:00.021599523, [-640, -491]
2023-09-24_04:54:00.021698151, [-26, -481]
2023-09-24_04:54:00.021796779, [495, -546]
2023-09-24_04:54:00.021895407, [826, -524]
2023-09-24_04:54:00.021994035, [1006, -386]
2023-09-24_04:54:00.022092663, [890, -297]
2023-09-24_04:54:00.022191291, [601, -289]
2023-09-24_04:54:00.022289919, [94, -262]
2023-09-24_04:54:00.022388546, [-327, -287]
2023-09-24_04:54:00.022487174, [-168, -291]
2023-09-24_04:54:00.022585802, [-1, -263]
2023-09-24_04:54:00.022684430, [20, -234]
2023-09-24_04:54:00.022783058, [177, -276]
2023-09-24_04:54:00.022881686, [285, -369]
2023-09-24_04:54:00.022980314, [448, -300]
2023-09-24_04:54:00.023078942, [411, -126]
2023-09-24_04:54:00.023177570, [131, -128]
2023-09-24_04:54:00.023276198, [26, -129]
2023-09-24_04:54:00.023374826, [-406, -76]
2023-09-24_04:54:00.023473454, [-694, -116]
2023-09-24_04:54:00.023572082, [-482, -199]
