"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-318U1/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [2514, 30818]
2023-09-24_04:54:00.000098627, [2470, 30771]
2023-09-24_04:54:00.000197255, [1841, 30695]
2023-09-24_04:54:00.000295883, [1080, 30663]
2023-09-24_04:54:00.000394511, [807, 30736]
2023-09-24_04:54:00.000493139, [821, 30723]
2023-09-24_04:54:00.000591767, [840, 30672]
2023-09-24_04:54:00.000690395, [983, 30663]
2023-09-24_04:54:00.000789023, [1372, 30553]
2023-09-24_04:54:00.000887651, [1592, 30540]
2023-09-24_04:54:00.000986279, [1826, 30604]
2023-09-24_04:54:00.001084907, [2139, 30627]
2023-09-24_04:54:00.001183535, [1918, 30748]
2023-09-24_04:54:00.001282163, [1003, 30694]
2023-09-24_04:54:00.001380791, [-283, 30524]
2023-09-24_04:54:00.001479419, [-1049, 30587]
2023-09-24_04:54:00.001578047, [-948, 30765]
2023-09-24_04:54:00.001676675, [-428, 30943]
2023-09-24_04:54:00.001775303, [311, 30952]
2023-09-24_04:54:00.001873931, [622, 30772]
2023-09-24_04:54:00.001972559, [256, 30708]
2023-09-24_04:54:00.002071187, [255, 30758]
2023-09-24_04:54:00.002169815, [881, 30814]
2023-09-24_04:54:00.002268443, [1293, 30816]
2023-09-24_04:54:00.002367071, [875, 30673]
2023-09-24_04:54:00.002465699, [48, 30611]
2023-09-24_04:54:00.002564326, [-351, 30637]
2023-09-24_04:54:00.002662954, [70, 30580]
2023-09-24_04:54:00.002761582, [658, 30601]
2023-09-24_04:54:00.002860210, [627, 30646]
2023-09-24_04:54:00.002958838, [-174, 30632]
2023-09-24_04:54:00.003057466, [-937, 30596]
2023-09-24_04:54:00.003156094, [-718, 30692]
2023-09-24_04:54:00.003254722, [121, 30725]
2023-09-24_04:54:00.003353350, [491, 30599]
2023-09-24_04:54:00.003451978, [183, 30466]
2023-09-24_04:54:00.003550606, [-193, 30486]
2023-09-24_04:54:00.003649234, [-210, 30694]
2023-09-24_04:54:00.003747862, [74, 30767]
2023-09-24_04:54:00.003846490, [158, 30671]
2023-09-24_04:54:00.003945118, [-253, 30752]
2023-09-24_04:54:00.004043746, [-1051, 30722]
2023-09-24_04:54:00.004142374, [-1627, 30411]
2023-09-24_04:54:00.004241002, [-1599, 30364]
2023-09-24_04:54:00.004339630, [-1092, 30541]
2023-09-24_04:54:00.004438258, [-361, 30603]
2023-09-24_04:54:00.004536886, [-320, 30605]
2023-09-24_04:54:00.004635514, [-566, 30548]
2023-09-24_04:54:00.004734142, [-472, 30461]
2023-09-24_04:54:00.004832770, [-370, 30477]
2023-09-24_04:54:00.004931398, [-755, 30546]
2023-09-24_04:54:00.005030025, [-1690, 30615]
2023-09-24_04:54:00.005128653, [-1918, 30544]
2023-09-24_04:54:00.005227281, [-1347, 30357]
2023-09-24_04:54:00.005325909, [-648, 30366]
2023-09-24_04:54:00.005424537, [-473, 30499]
2023-09-24_04:54:00.005523165, [-998, 30575]
2023-09-24_04:54:00.005621793, [-1180, 30627]
2023-09-24_04:54:00.005720421, [-1342, 30615]
2023-09-24_04:54:00.005819049, [-1307, 30474]
2023-09-24_04:54:00.005917677, [-912, 30346]
2023-09-24_04:54:00.006016305, [-732, 30429]
2023-09-24_04:54:00.006114933, [-583, 30479]
2023-09-24_04:54:00.006213561, [-478, 30376]
2023-09-24_04:54:00.006312189, [-880, 30388]
2023-09-24_04:54:00.006410817, [-1042, 30395]
2023-09-24_04:54:00.006509445, [-640, 30411]
2023-09-24_04:54:00.006608073, [-635, 30264]
2023-09-24_04:54:00.006706701, [-1015, 30217]
2023-09-24_04:54:00.006805329, [-931, 30241]
2023-09-24_04:54:00.006903957, [-388, 30207]
2023-09-24_04:54:00.007002585, [-410, 30213]
2023-09-24_04:54:00.007101213, [-1143, 30309]
2023-09-24_04:54:00.007199841, [-1166, 30483]
2023-09-24_04:54:00.007298469, [-632, 30392]
2023-09-24_04:54:00.007397097, [-543, 30325]
2023-09-24_04:54:00.007495724, [-405, 30361]
2023-09-24_04:54:00.007594352, [153, 30399]
2023-09-24_04:54:00.007692980, [35, 30427]
2023-09-24_04:54:00.007791608, [-742, 30379]
2023-09-24_04:54:00.007890236, [-987, 30362]
2023-09-24_04:54:00.007988864, [-950, 30443]
2023-09-24_04:54:00.008087492, [-822, 30452]
2023-09-24_04:54:00.008186120, [-609, 30353]
2023-09-24_04:54:00.008284748, [-291, 30372]
2023-09-24_04:54:00.008383376, [-128, 30421]
2023-09-24_04:54:00.008482004, [-195, 30374]
2023-09-24_04:54:00.008580632, [-292, 30279]
2023-09-24_04:54:00.008679260, [-420, 30280]
2023-09-24_04:54:00.008777888, [-189, 30362]
2023-09-24_04:54:00.008876516, [160, 30295]
2023-09-24_04:54:00.008975144, [-139, 30178]
2023-09-24_04:54:00.009073772, [-1002, 30255]
2023-09-24_04:54:00.009172400, [-1446, 30341]
2023-09-24_04:54:00.009271028, [-1030, 30291]
2023-09-24_04:54:00.009369656, [-901, 30277]
2023-09-24_04:54:00.009468284, [-1389, 30213]
2023-09-24_04:54:00.009566912, [-1771, 30182]
2023-09-24_04:54:00.009665540, [-1605, 30157]
2023-09-24_04:54:00.009764168, [-1245, 30201]
2023-09-24_04:54:00.009862796, [-1214, 30361]
2023-09-24_04:54:00.009961423, [-1239, 30449]
2023-09-24_04:54:00.010060051, [-1072, 30325]
2023-09-24_04:54:00.010158679, [-1252, 30185]
2023-09-24_04:54:00.010257307, [-1762, 30173]
2023-09-24_04:54:00.010355935, [-2280, 30237]
2023-09-24_04:54:00.010454563, [-2605, 30361]
2023-09-24_04:54:00.010553191, [-2984, 30441]
2023-09-24_04:54:00.010651819, [-3249, 30345]
2023-09-24_04:54:00.010750447, [-2863, 30254]
2023-09-24_04:54:00.010849075, [-2514, 30265]
2023-09-24_04:54:00.010947703, [-2540, 30185]
2023-09-24_04:54:00.011046331, [-2546, 30206]
2023-09-24_04:54:00.011144959, [-2511, 30288]
2023-09-24_04:54:00.011243587, [-2463, 30264]
2023-09-24_04:54:00.011342215, [-2590, 30299]
2023-09-24_04:54:00.011440843, [-3127, 30252]
2023-09-24_04:54:00.011539471, [-3922, 30097]
2023-09-24_04:54:00.011638099, [-4381, 30075]
2023-09-24_04:54:00.011736727, [-3929, 30083]
2023-09-24_04:54:00.011835355, [-3060, 30152]
2023-09-24_04:54:00.011933983, [-2575, 30164]
2023-09-24_04:54:00.012032611, [-2729, 30070]
2023-09-24_04:54:00.012131239, [-3081, 30092]
2023-09-24_04:54:00.012229867, [-3052, 30154]
2023-09-24_04:54:00.012328495, [-2629, 30195]
2023-09-24_04:54:00.012427122, [-2863, 30306]
2023-09-24_04:54:00.012525750, [-3431, 30458]
2023-09-24_04:54:00.012624378, [-3526, 30459]
2023-09-24_04:54:00.012723006, [-3675, 30332]
2023-09-24_04:54:00.012821634, [-3912, 30321]
2023-09-24_04:54:00.012920262, [-3982, 30373]
2023-09-24_04:54:00.013018890, [-3577, 30453]
2023-09-24_04:54:00.013117518, [-3108, 30410]
2023-09-24_04:54:00.013216146, [-3052, 30347]
2023-09-24_04:54:00.013314774, [-2949, 30430]
2023-09-24_04:54:00.013413402, [-2834, 30415]
2023-09-24_04:54:00.013512030, [-3209, 30318]
2023-09-24_04:54:00.013610658, [-3407, 30297]
2023-09-24_04:54:00.013709286, [-3559, 30353]
2023-09-24_04:54:00.013807914, [-3971, 30453]
2023-09-24_04:54:00.013906542, [-3661, 30608]
2023-09-24_04:54:00.014005170, [-2860, 30629]
2023-09-24_04:54:00.014103798, [-2786, 30583]
2023-09-24_04:54:00.014202426, [-2944, 30619]
2023-09-24_04:54:00.014301054, [-2764, 30650]
2023-09-24_04:54:00.014399682, [-2861, 30627]
2023-09-24_04:54:00.014498310, [-3151, 30573]
2023-09-24_04:54:00.014596938, [-2806, 30515]
2023-09-24_04:54:00.014695566, [-1740, 30520]
2023-09-24_04:54:00.014794194, [-1105, 30631]
2023-09-24_04:54:00.014892821, [-1361, 30700]
2023-09-24_04:54:00.014991449, [-1989, 30658]
2023-09-24_04:54:00.015090077, [-2795, 30593]
2023-09-24_04:54:00.015188705, [-3506, 30640]
2023-09-24_04:54:00.015287333, [-3522, 30771]
2023-09-24_04:54:00.015385961, [-2423, 30769]
2023-09-24_04:54:00.015484589, [-1159, 30707]
2023-09-24_04:54:00.015583217, [-652, 30673]
2023-09-24_04:54:00.015681845, [-480, 30626]
2023-09-24_04:54:00.015780473, [-423, 30679]
2023-09-24_04:54:00.015879101, [-349, 30793]
2023-09-24_04:54:00.015977729, [-314, 30728]
2023-09-24_04:54:00.016076357, [-506, 30680]
2023-09-24_04:54:00.016174985, [-1044, 30674]
2023-09-24_04:54:00.016273613, [-1559, 30623]
2023-09-24_04:54:00.016372241, [-1458, 30618]
2023-09-24_04:54:00.016470869, [-705, 30616]
2023-09-24_04:54:00.016569497, [117, 30731]
2023-09-24_04:54:00.016668125, [451, 30898]
2023-09-24_04:54:00.016766753, [666, 30923]
2023-09-24_04:54:00.016865381, [1208, 30883]
2023-09-24_04:54:00.016964009, [1611, 30786]
2023-09-24_04:54:00.017062637, [1602, 30726]
2023-09-24_04:54:00.017161265, [1531, 30725]
2023-09-24_04:54:00.017259893, [1548, 30837]
2023-09-24_04:54:00.017358520, [1261, 30956]
2023-09-24_04:54:00.017457148, [846, 30981]
2023-09-24_04:54:00.017555776, [820, 30978]
2023-09-24_04:54:00.017654404, [1464, 31004]
2023-09-24_04:54:00.017753032, [2169, 31057]
2023-09-24_04:54:00.017851660, [2062, 31040]
2023-09-24_04:54:00.017950288, [1554, 31003]
2023-09-24_04:54:00.018048916, [1484, 30953]
2023-09-24_04:54:00.018147544, [2051, 30756]
2023-09-24_04:54:00.018246172, [2788, 30710]
2023-09-24_04:54:00.018344800, [3232, 30767]
2023-09-24_04:54:00.018443428, [3364, 30830]
2023-09-24_04:54:00.018542056, [3109, 30963]
2023-09-24_04:54:00.018640684, [2670, 30965]
2023-09-24_04:54:00.018739312, [2171, 30830]
2023-09-24_04:54:00.018837940, [1718, 30707]
2023-09-24_04:54:00.018936568, [1853, 30830]
2023-09-24_04:54:00.019035196, [2270, 30913]
2023-09-24_04:54:00.019133824, [2648, 30931]
2023-09-24_04:54:00.019232452, [3145, 30962]
2023-09-24_04:54:00.019331080, [3348, 30968]
2023-09-24_04:54:00.019429708, [3032, 30938]
2023-09-24_04:54:00.019528336, [2705, 30835]
2023-09-24_04:54:00.019626964, [2286, 30818]
2023-09-24_04:54:00.019725592, [2186, 30829]
2023-09-24_04:54:00.019824220, [2394, 30702]
2023-09-24_04:54:00.019922847, [1948, 30725]
2023-09-24_04:54:00.020021475, [1270, 30821]
2023-09-24_04:54:00.020120103, [932, 30882]
2023-09-24_04:54:00.020218731, [1350, 30889]
2023-09-24_04:54:00.020317359, [2308, 30786]
2023-09-24_04:54:00.020415987, [2727, 30635]
2023-09-24_04:54:00.020514615, [2356, 30615]
2023-09-24_04:54:00.020613243, [1661, 30713]
2023-09-24_04:54:00.020711871, [1125, 30703]
2023-09-24_04:54:00.020810499, [1062, 30681]
2023-09-24_04:54:00.020909127, [1482, 30696]
2023-09-24_04:54:00.021007755, [1777, 30836]
2023-09-24_04:54:00.021106383, [1769, 30768]
2023-09-24_04:54:00.021205011, [1604, 30533]
2023-09-24_04:54:00.021303639, [1067, 30564]
2023-09-24_04:54:00.021402267, [633, 30678]
2023-09-24_04:54:00.021500895, [437, 30647]
2023-09-24_04:54:00.021599523, [466, 30566]
2023-09-24_04:54:00.021698151, [1011, 30726]
2023-09-24_04:54:00.021796779, [1529, 30908]
2023-09-24_04:54:00.021895407, [1632, 30869]
2023-09-24_04:54:00.021994035, [1732, 30764]
2023-09-24_04:54:00.022092663, [1785, 30733]
2023-09-24_04:54:00.022191291, [1442, 30705]
2023-09-24_04:54:00.022289919, [750, 30634]
2023-09-24_04:54:00.022388546, [231, 30605]
2023-09-24_04:54:00.022487174, [437, 30660]
2023-09-24_04:54:00.022585802, [662, 30781]
2023-09-24_04:54:00.022684430, [511, 30805]
2023-09-24_04:54:00.022783058, [664, 30680]
2023-09-24_04:54:00.022881686, [831, 30645]
2023-09-24_04:54:00.022980314, [932, 30738]
2023-09-24_04:54:00.023078942, [1031, 30733]
2023-09-24_04:54:00.023177570, [990, 30793]
2023-09-24_04:54:00.023276198, [794, 30928]
2023-09-24_04:54:00.023374826, [323, 30884]
2023-09-24_04:54:00.023473454, [13, 30786]
2023-09-24_04:54:00.023572082, [182, 30607]
2023-09-24_04:54:00.023670710, [486, 30512]
2023-09-24_04:54:00.023769338, [620, 30592]
2023-09-24_04:54:00.023867966, [442, 30754]
2023-09-24_04:54:00.023966594, [37, 30808]
2023-09-24_04:54:00.024065222, [-279, 30722]
2023-09-24_04:54:00.024163850, [-651, 30564]
2023-09-24_04:54:00.024262478, [-476, 30515]
2023-09-24_04:54:00.024361106, [344, 30542]
2023-09-24_04:54:00.024459734, [722, 30548]
2023-09-24_04:54:00.024558362, [483, 30678]
