"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-306U3/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [717, 23]
2023-09-24_04:54:00.000098627, [773, -35]
2023-09-24_04:54:00.000197255, [176, 98]
2023-09-24_04:54:00.000295883, [-604, 166]
2023-09-24_04:54:00.000394511, [-886, 103]
2023-09-24_04:54:00.000493139, [-777, 55]
2023-09-24_04:54:00.000591767, [-432, 77]
2023-09-24_04:54:00.000690395, [-60, 17]
2023-09-24_04:54:00.000789023, [424, -43]
2023-09-24_04:54:00.000887651, [712, 77]
2023-09-24_04:54:00.000986279, [1096, 151]
2023-09-24_04:54:00.001084907, [1588, 12]
2023-09-24_04:54:00.001183535, [1388, -82]
2023-09-24_04:54:00.001282163, [381, 65]
2023-09-24_04:54:00.001380791, [-995, 202]
2023-09-24_04:54:00.001479419, [-1855, 100]
2023-09-24_04:54:00.001578047, [-2093, -30]
2023-09-24_04:54:00.001676675, [-1539, -30]
2023-09-24_04:54:00.001775303, [-448, 77]
2023-09-24_04:54:00.001873931, [-70, 167]
2023-09-24_04:54:00.001972559, [-354, 195]
2023-09-24_04:54:00.002071187, [-179, 270]
2023-09-24_04:54:00.002169815, [582, 143]
2023-09-24_04:54:00.002268443, [1058, -113]
2023-09-24_04:54:00.002367071, [518, -89]
2023-09-24_04:54:00.002465699, [-421, -3]
2023-09-24_04:54:00.002564326, [-923, -29]
2023-09-24_04:54:00.002662954, [-519, -64]
2023-09-24_04:54:00.002761582, [290, 0]
2023-09-24_04:54:00.002860210, [331, 46]
2023-09-24_04:54:00.002958838, [-668, -17]
2023-09-24_04:54:00.003057466, [-1489, 26]
2023-09-24_04:54:00.003156094, [-1072, 110]
2023-09-24_04:54:00.003254722, [-95, 133]
2023-09-24_04:54:00.003353350, [260, 96]
2023-09-24_04:54:00.003451978, [9, 149]
2023-09-24_04:54:00.003550606, [-127, 273]
2023-09-24_04:54:00.003649234, [-38, 356]
2023-09-24_04:54:00.003747862, [321, 317]
2023-09-24_04:54:00.003846490, [422, 52]
2023-09-24_04:54:00.003945118, [-140, -30]
2023-09-24_04:54:00.004043746, [-1289, 59]
2023-09-24_04:54:00.004142374, [-2139, 182]
2023-09-24_04:54:00.004241002, [-1778, 211]
2023-09-24_04:54:00.004339630, [-572, 189]
2023-09-24_04:54:00.004438258, [242, 246]
2023-09-24_04:54:00.004536886, [24, 214]
2023-09-24_04:54:00.004635514, [-348, 110]
2023-09-24_04:54:00.004734142, [-37, 159]
2023-09-24_04:54:00.004832770, [233, 237]
2023-09-24_04:54:00.004931398, [-439, 188]
2023-09-24_04:54:00.005030025, [-1587, 72]
2023-09-24_04:54:00.005128653, [-1802, 20]
2023-09-24_04:54:00.005227281, [-1057, 95]
2023-09-24_04:54:00.005325909, [-7, 194]
2023-09-24_04:54:00.005424537, [430, 168]
2023-09-24_04:54:00.005523165, [-333, 131]
2023-09-24_04:54:00.005621793, [-867, 129]
2023-09-24_04:54:00.005720421, [-1059, -9]
2023-09-24_04:54:00.005819049, [-988, -78]
2023-09-24_04:54:00.005917677, [-659, 6]
2023-09-24_04:54:00.006016305, [-474, 186]
2023-09-24_04:54:00.006114933, [-183, 143]
2023-09-24_04:54:00.006213561, [-102, -19]
2023-09-24_04:54:00.006312189, [-458, -52]
2023-09-24_04:54:00.006410817, [-599, -37]
2023-09-24_04:54:00.006509445, [-457, -53]
2023-09-24_04:54:00.006608073, [-484, 62]
2023-09-24_04:54:00.006706701, [-807, 236]
2023-09-24_04:54:00.006805329, [-761, 386]
2023-09-24_04:54:00.006903957, [-199, 217]
2023-09-24_04:54:00.007002585, [-260, 72]
2023-09-24_04:54:00.007101213, [-940, 216]
2023-09-24_04:54:00.007199841, [-927, 264]
2023-09-24_04:54:00.007298469, [-474, 214]
2023-09-24_04:54:00.007397097, [-499, 156]
2023-09-24_04:54:00.007495724, [-263, 76]
2023-09-24_04:54:00.007594352, [456, 34]
2023-09-24_04:54:00.007692980, [507, 247]
2023-09-24_04:54:00.007791608, [-249, 264]
2023-09-24_04:54:00.007890236, [-824, 116]
2023-09-24_04:54:00.007988864, [-814, 4]
2023-09-24_04:54:00.008087492, [-794, 0]
2023-09-24_04:54:00.008186120, [-580, 254]
2023-09-24_04:54:00.008284748, [63, 345]
2023-09-24_04:54:00.008383376, [353, 205]
2023-09-24_04:54:00.008482004, [504, 111]
2023-09-24_04:54:00.008580632, [706, 128]
2023-09-24_04:54:00.008679260, [498, 189]
2023-09-24_04:54:00.008777888, [665, 260]
2023-09-24_04:54:00.008876516, [1020, 229]
2023-09-24_04:54:00.008975144, [723, 64]
2023-09-24_04:54:00.009073772, [-155, 113]
2023-09-24_04:54:00.009172400, [-638, 142]
2023-09-24_04:54:00.009271028, [-117, 113]
2023-09-24_04:54:00.009369656, [-15, 110]
2023-09-24_04:54:00.009468284, [-654, 11]
2023-09-24_04:54:00.009566912, [-933, 33]
2023-09-24_04:54:00.009665540, [-519, 75]
2023-09-24_04:54:00.009764168, [183, 46]
2023-09-24_04:54:00.009862796, [740, 150]
2023-09-24_04:54:00.009961423, [997, 263]
2023-09-24_04:54:00.010060051, [1065, 190]
2023-09-24_04:54:00.010158679, [805, 75]
2023-09-24_04:54:00.010257307, [217, -55]
2023-09-24_04:54:00.010355935, [-220, -29]
2023-09-24_04:54:00.010454563, [-461, 33]
2023-09-24_04:54:00.010553191, [-743, 116]
2023-09-24_04:54:00.010651819, [-964, 301]
2023-09-24_04:54:00.010750447, [-665, 328]
2023-09-24_04:54:00.010849075, [-225, 257]
2023-09-24_04:54:00.010947703, [-157, 181]
2023-09-24_04:54:00.011046331, [216, 144]
2023-09-24_04:54:00.011144959, [457, 241]
2023-09-24_04:54:00.011243587, [339, 344]
2023-09-24_04:54:00.011342215, [220, 258]
2023-09-24_04:54:00.011440843, [-458, 140]
2023-09-24_04:54:00.011539471, [-1425, 203]
2023-09-24_04:54:00.011638099, [-1855, 351]
2023-09-24_04:54:00.011736727, [-1156, 358]
2023-09-24_04:54:00.011835355, [6, 237]
2023-09-24_04:54:00.011933983, [498, 216]
2023-09-24_04:54:00.012032611, [245, 239]
2023-09-24_04:54:00.012131239, [-62, 349]
2023-09-24_04:54:00.012229867, [94, 332]
2023-09-24_04:54:00.012328495, [701, 313]
2023-09-24_04:54:00.012427122, [319, 295]
2023-09-24_04:54:00.012525750, [-323, 313]
2023-09-24_04:54:00.012624378, [-320, 332]
2023-09-24_04:54:00.012723006, [-422, 287]
2023-09-24_04:54:00.012821634, [-616, 328]
2023-09-24_04:54:00.012920262, [-740, 414]
2023-09-24_04:54:00.013018890, [-295, 430]
2023-09-24_04:54:00.013117518, [294, 238]
2023-09-24_04:54:00.013216146, [398, 347]
2023-09-24_04:54:00.013314774, [673, 523]
2023-09-24_04:54:00.013413402, [813, 547]
2023-09-24_04:54:00.013512030, [102, 585]
2023-09-24_04:54:00.013610658, [-43, 492]
2023-09-24_04:54:00.013709286, [-348, 395]
2023-09-24_04:54:00.013807914, [-1129, 329]
2023-09-24_04:54:00.013906542, [-692, 225]
