"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-318U5/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [-1934, -223]
2023-09-24_04:54:00.000098627, [-1768, -153]
2023-09-24_04:54:00.000197255, [-2244, -83]
2023-09-24_04:54:00.000295883, [-2632, -132]
2023-09-24_04:54:00.000394511, [-2744, -174]
2023-09-24_04:54:00.000493139, [-2656, -79]
2023-09-24_04:54:00.000591767, [-2303, -120]
2023-09-24_04:54:00.000690395, [-1941, -128]
2023-09-24_04:54:00.000789023, [-1440, -109]
2023-09-24_04:54:00.000887651, [-966, -184]
2023-09-24_04:54:00.000986279, [-498, -298]
2023-09-24_04:54:00.001084907, [125, -289]
2023-09-24_04:54:00.001183535, [243, -302]
2023-09-24_04:54:00.001282163, [-355, -251]
2023-09-24_04:54:00.001380791, [-1411, -192]
2023-09-24_04:54:00.001479419, [-2057, -71]
2023-09-24_04:54:00.001578047, [-1931, -23]
2023-09-24_04:54:00.001676675, [-1302, -133]
2023-09-24_04:54:00.001775303, [-474, -215]
2023-09-24_04:54:00.001873931, [-194, -249]
2023-09-24_04:54:00.001972559, [-319, -279]
2023-09-24_04:54:00.002071187, [-179, -331]
2023-09-24_04:54:00.002169815, [334, -160]
2023-09-24_04:54:00.002268443, [762, 31]
2023-09-24_04:54:00.002367071, [306, -121]
2023-09-24_04:54:00.002465699, [-597, -244]
2023-09-24_04:54:00.002564326, [-974, -276]
2023-09-24_04:54:00.002662954, [-391, -319]
2023-09-24_04:54:00.002761582, [417, -233]
2023-09-24_04:54:00.002860210, [490, -208]
2023-09-24_04:54:00.002958838, [-304, -153]
2023-09-24_04:54:00.003057466, [-899, -70]
2023-09-24_04:54:00.003156094, [-552, -41]
2023-09-24_04:54:00.003254722, [388, 74]
2023-09-24_04:54:00.003353350, [739, 122]
2023-09-24_04:54:00.003451978, [532, 93]
2023-09-24_04:54:00.003550606, [513, 84]
2023-09-24_04:54:00.003649234, [788, -67]
2023-09-24_04:54:00.003747862, [1201, -189]
2023-09-24_04:54:00.003846490, [1279, -43]
2023-09-24_04:54:00.003945118, [821, -18]
2023-09-24_04:54:00.004043746, [0, -101]
2023-09-24_04:54:00.004142374, [-505, -141]
2023-09-24_04:54:00.004241002, [-439, -78]
2023-09-24_04:54:00.004339630, [329, -75]
2023-09-24_04:54:00.004438258, [1175, -127]
2023-09-24_04:54:00.004536886, [1213, -67]
2023-09-24_04:54:00.004635514, [1141, -33]
2023-09-24_04:54:00.004734142, [1358, -20]
2023-09-24_04:54:00.004832770, [1620, -36]
2023-09-24_04:54:00.004931398, [1296, -159]
2023-09-24_04:54:00.005030025, [499, -222]
2023-09-24_04:54:00.005128653, [520, -125]
2023-09-24_04:54:00.005227281, [1148, -4]
2023-09-24_04:54:00.005325909, [1880, 38]
2023-09-24_04:54:00.005424537, [2138, 38]
2023-09-24_04:54:00.005523165, [1628, 63]
2023-09-24_04:54:00.005621793, [1350, 145]
2023-09-24_04:54:00.005720421, [1015, 188]
2023-09-24_04:54:00.005819049, [1025, 179]
2023-09-24_04:54:00.005917677, [1300, 127]
2023-09-24_04:54:00.006016305, [1329, 105]
2023-09-24_04:54:00.006114933, [1616, 42]
2023-09-24_04:54:00.006213561, [1760, 6]
2023-09-24_04:54:00.006312189, [1398, 24]
2023-09-24_04:54:00.006410817, [1214, 64]
2023-09-24_04:54:00.006509445, [1171, 199]
2023-09-24_04:54:00.006608073, [963, 222]
2023-09-24_04:54:00.006706701, [738, 210]
2023-09-24_04:54:00.006805329, [787, 183]
2023-09-24_04:54:00.006903957, [1191, 90]
2023-09-24_04:54:00.007002585, [1123, 76]
2023-09-24_04:54:00.007101213, [331, 3]
2023-09-24_04:54:00.007199841, [56, -33]
2023-09-24_04:54:00.007298469, [418, 39]
2023-09-24_04:54:00.007397097, [520, 29]
2023-09-24_04:54:00.007495724, [602, -10]
2023-09-24_04:54:00.007594352, [839, 126]
2023-09-24_04:54:00.007692980, [682, 285]
2023-09-24_04:54:00.007791608, [266, 284]
2023-09-24_04:54:00.007890236, [-130, 122]
2023-09-24_04:54:00.007988864, [-381, -44]
2023-09-24_04:54:00.008087492, [-365, -70]
2023-09-24_04:54:00.008186120, [-286, -37]
2023-09-24_04:54:00.008284748, [-15, 58]
2023-09-24_04:54:00.008383376, [347, 70]
2023-09-24_04:54:00.008482004, [646, -18]
2023-09-24_04:54:00.008580632, [967, -9]
2023-09-24_04:54:00.008679260, [846, 62]
2023-09-24_04:54:00.008777888, [825, 130]
2023-09-24_04:54:00.008876516, [1154, 196]
2023-09-24_04:54:00.008975144, [938, 298]
2023-09-24_04:54:00.009073772, [322, 180]
2023-09-24_04:54:00.009172400, [111, -15]
2023-09-24_04:54:00.009271028, [709, 31]
2023-09-24_04:54:00.009369656, [939, 47]
2023-09-24_04:54:00.009468284, [544, -55]
2023-09-24_04:54:00.009566912, [184, -51]
2023-09-24_04:54:00.009665540, [324, 77]
2023-09-24_04:54:00.009764168, [1042, 95]
2023-09-24_04:54:00.009862796, [1762, 139]
2023-09-24_04:54:00.009961423, [2259, 164]
2023-09-24_04:54:00.010060051, [2382, 318]
2023-09-24_04:54:00.010158679, [2184, 485]
2023-09-24_04:54:00.010257307, [2004, 409]
2023-09-24_04:54:00.010355935, [1893, 278]
2023-09-24_04:54:00.010454563, [1942, 117]
2023-09-24_04:54:00.010553191, [1923, 39]
2023-09-24_04:54:00.010651819, [1933, -12]
2023-09-24_04:54:00.010750447, [2434, 13]
2023-09-24_04:54:00.010849075, [3068, 22]
2023-09-24_04:54:00.010947703, [3239, 42]
2023-09-24_04:54:00.011046331, [3467, 151]
2023-09-24_04:54:00.011144959, [3825, 205]
2023-09-24_04:54:00.011243587, [4141, 68]
2023-09-24_04:54:00.011342215, [4203, 80]
2023-09-24_04:54:00.011440843, [3809, 294]
2023-09-24_04:54:00.011539471, [3158, 356]
2023-09-24_04:54:00.011638099, [2563, 282]
2023-09-24_04:54:00.011736727, [2989, 280]
2023-09-24_04:54:00.011835355, [3943, 335]
2023-09-24_04:54:00.011933983, [4453, 312]
2023-09-24_04:54:00.012032611, [4458, 182]
2023-09-24_04:54:00.012131239, [4173, 280]
2023-09-24_04:54:00.012229867, [4487, 375]
2023-09-24_04:54:00.012328495, [5034, 341]
2023-09-24_04:54:00.012427122, [4676, 298]
2023-09-24_04:54:00.012525750, [4278, 253]
2023-09-24_04:54:00.012624378, [4353, 121]
2023-09-24_04:54:00.012723006, [4239, 168]
2023-09-24_04:54:00.012821634, [3875, 266]
2023-09-24_04:54:00.012920262, [3798, 133]
2023-09-24_04:54:00.013018890, [4278, 125]
2023-09-24_04:54:00.013117518, [4584, 179]
2023-09-24_04:54:00.013216146, [4716, 23]
2023-09-24_04:54:00.013314774, [4921, -198]
2023-09-24_04:54:00.013413402, [4956, -196]
2023-09-24_04:54:00.013512030, [4417, 41]
2023-09-24_04:54:00.013610658, [4120, 198]
2023-09-24_04:54:00.013709286, [3813, 218]
2023-09-24_04:54:00.013807914, [3222, -7]
2023-09-24_04:54:00.013906542, [3429, -66]
2023-09-24_04:54:00.014005170, [3917, 172]
2023-09-24_04:54:00.014103798, [3930, 37]
2023-09-24_04:54:00.014202426, [3760, -143]
2023-09-24_04:54:00.014301054, [3856, -132]
2023-09-24_04:54:00.014399682, [3623, -24]
2023-09-24_04:54:00.014498310, [3185, 69]
2023-09-24_04:54:00.014596938, [3309, -67]
2023-09-24_04:54:00.014695566, [4069, -85]
2023-09-24_04:54:00.014794194, [4546, 71]
2023-09-24_04:54:00.014892821, [4073, -83]
2023-09-24_04:54:00.014991449, [3335, -175]
2023-09-24_04:54:00.015090077, [2567, -187]
2023-09-24_04:54:00.015188705, [1697, -244]
2023-09-24_04:54:00.015287333, [1172, -347]
2023-09-24_04:54:00.015385961, [1777, -329]
2023-09-24_04:54:00.015484589, [2782, -110]
2023-09-24_04:54:00.015583217, [3064, 18]
2023-09-24_04:54:00.015681845, [2880, -26]
2023-09-24_04:54:00.015780473, [2577, -142]
2023-09-24_04:54:00.015879101, [2353, -19]
2023-09-24_04:54:00.015977729, [2113, 144]
2023-09-24_04:54:00.016076357, [1710, 81]
2023-09-24_04:54:00.016174985, [878, -30]
2023-09-24_04:54:00.016273613, [-110, -154]
2023-09-24_04:54:00.016372241, [-521, -211]
2023-09-24_04:54:00.016470869, [-181, -160]
2023-09-24_04:54:00.016569497, [245, -237]
2023-09-24_04:54:00.016668125, [281, -268]
2023-09-24_04:54:00.016766753, [224, -150]
2023-09-24_04:54:00.016865381, [339, -30]
2023-09-24_04:54:00.016964009, [355, 27]
2023-09-24_04:54:00.017062637, [112, -15]
2023-09-24_04:54:00.017161265, [-302, -61]
2023-09-24_04:54:00.017259893, [-823, -99]
2023-09-24_04:54:00.017358520, [-1500, -62]
2023-09-24_04:54:00.017457148, [-2053, -91]
2023-09-24_04:54:00.017555776, [-2133, -12]
2023-09-24_04:54:00.017654404, [-1665, 108]
2023-09-24_04:54:00.017753032, [-1326, 10]
2023-09-24_04:54:00.017851660, [-1709, -13]
2023-09-24_04:54:00.017950288, [-2335, -37]
2023-09-24_04:54:00.018048916, [-2523, -68]
2023-09-24_04:54:00.018147544, [-2243, -123]
2023-09-24_04:54:00.018246172, [-1901, -218]
2023-09-24_04:54:00.018344800, [-1667, -35]
2023-09-24_04:54:00.018443428, [-1703, 230]
2023-09-24_04:54:00.018542056, [-2311, 211]
2023-09-24_04:54:00.018640684, [-2927, 85]
2023-09-24_04:54:00.018739312, [-3339, 96]
2023-09-24_04:54:00.018837940, [-3770, 47]
2023-09-24_04:54:00.018936568, [-3866, 14]
2023-09-24_04:54:00.019035196, [-3721, 25]
2023-09-24_04:54:00.019133824, [-3289, 16]
2023-09-24_04:54:00.019232452, [-2793, 73]
2023-09-24_04:54:00.019331080, [-2611, 34]
2023-09-24_04:54:00.019429708, [-2675, 30]
2023-09-24_04:54:00.019528336, [-2937, -83]
2023-09-24_04:54:00.019626964, [-3338, -188]
2023-09-24_04:54:00.019725592, [-3179, 23]
2023-09-24_04:54:00.019824220, [-2759, 211]
2023-09-24_04:54:00.019922847, [-3011, 245]
2023-09-24_04:54:00.020021475, [-3455, 166]
2023-09-24_04:54:00.020120103, [-3559, 102]
2023-09-24_04:54:00.020218731, [-2955, 115]
2023-09-24_04:54:00.020317359, [-2040, -1]
2023-09-24_04:54:00.020415987, [-1327, -145]
2023-09-24_04:54:00.020514615, [-1316, -52]
2023-09-24_04:54:00.020613243, [-1954, 84]
2023-09-24_04:54:00.020711871, [-2441, 109]
2023-09-24_04:54:00.020810499, [-2330, 47]
2023-09-24_04:54:00.020909127, [-1708, -79]
2023-09-24_04:54:00.021007755, [-1224, -134]
2023-09-24_04:54:00.021106383, [-1077, -121]
2023-09-24_04:54:00.021205011, [-1161, -72]
2023-09-24_04:54:00.021303639, [-1583, -34]
2023-09-24_04:54:00.021402267, [-1938, -89]
2023-09-24_04:54:00.021500895, [-2081, -65]
2023-09-24_04:54:00.021599523, [-1963, 35]
2023-09-24_04:54:00.021698151, [-1404, 112]
2023-09-24_04:54:00.021796779, [-869, 164]
2023-09-24_04:54:00.021895407, [-590, 49]
2023-09-24_04:54:00.021994035, [-323, -40]
2023-09-24_04:54:00.022092663, [-222, -34]
2023-09-24_04:54:00.022191291, [-505, -32]
2023-09-24_04:54:00.022289919, [-1142, -21]
2023-09-24_04:54:00.022388546, [-1689, -129]
2023-09-24_04:54:00.022487174, [-1428, -145]
2023-09-24_04:54:00.022585802, [-1169, -57]
2023-09-24_04:54:00.022684430, [-1348, -3]
2023-09-24_04:54:00.022783058, [-1165, -1]
2023-09-24_04:54:00.022881686, [-872, -79]
2023-09-24_04:54:00.022980314, [-659, -187]
2023-09-24_04:54:00.023078942, [-613, -271]
2023-09-24_04:54:00.023177570, [-690, -378]
2023-09-24_04:54:00.023276198, [-691, -400]
2023-09-24_04:54:00.023374826, [-968, -259]
2023-09-24_04:54:00.023473454, [-1179, -193]
2023-09-24_04:54:00.023572082, [-1128, -66]
2023-09-24_04:54:00.023670710, [-985, 0]
2023-09-24_04:54:00.023769338, [-827, -68]
2023-09-24_04:54:00.023867966, [-785, -143]
2023-09-24_04:54:00.023966594, [-900, -195]
2023-09-24_04:54:00.024065222, [-1038, -46]
2023-09-24_04:54:00.024163850, [-1113, 17]
2023-09-24_04:54:00.024262478, [-783, -60]
2023-09-24_04:54:00.024361106, [170, -79]
2023-09-24_04:54:00.024459734, [571, -141]
2023-09-24_04:54:00.024558362, [467, -232]
2023-09-24_04:54:00.024656990, [396, -253]
2023-09-24_04:54:00.024755618, [55, -260]
2023-09-24_04:54:00.024854245, [-328, -243]
2023-09-24_04:54:00.024952873, [-773, -58]
2023-09-24_04:54:00.025051501, [-727, 15]
2023-09-24_04:54:00.025150129, [-13, 46]
2023-09-24_04:54:00.025248757, [608, 52]
2023-09-24_04:54:00.025347385, [813, 19]
2023-09-24_04:54:00.025446013, [635, 40]
2023-09-24_04:54:00.025544641, [556, 0]
2023-09-24_04:54:00.025643269, [459, 42]
2023-09-24_04:54:00.025741897, [211, 93]
2023-09-24_04:54:00.025840525, [20, 86]
2023-09-24_04:54:00.025939153, [-312, 105]
2023-09-24_04:54:00.026037781, [-435, 252]
2023-09-24_04:54:00.026136409, [96, 399]
2023-09-24_04:54:00.026235037, [549, 329]
2023-09-24_04:54:00.026333665, [317, 173]
2023-09-24_04:54:00.026432293, [-169, -50]
2023-09-24_04:54:00.026530921, [-286, -118]
2023-09-24_04:54:00.026629549, [326, -13]
2023-09-24_04:54:00.026728177, [724, 167]
2023-09-24_04:54:00.026826805, [487, 165]
2023-09-24_04:54:00.026925433, [109, -25]
2023-09-24_04:54:00.027024061, [-55, -86]
2023-09-24_04:54:00.027122689, [23, 102]
2023-09-24_04:54:00.027221317, [59, 229]
2023-09-24_04:54:00.027319944, [-216, 243]
2023-09-24_04:54:00.027418572, [-421, 165]
2023-09-24_04:54:00.027517200, [-203, 157]
2023-09-24_04:54:00.027615828, [-298, 248]
2023-09-24_04:54:00.027714456, [-888, 356]
2023-09-24_04:54:00.027813084, [-1119, 499]
2023-09-24_04:54:00.027911712, [-816, 508]
2023-09-24_04:54:00.028010340, [-601, 410]
2023-09-24_04:54:00.028108968, [-325, 239]
2023-09-24_04:54:00.028207596, [-177, 192]
2023-09-24_04:54:00.028306224, [-498, 271]
